strategy,id,question,expected_pages,retrieved_pages,retrieved_scores,top_score,page_hit_at_3,mrr,num_chunks,avg_chunk_tokens
word_180_overlap_40,A080,How do calcium carbonate and calcium citrate differ as supplement choices?,[470],"[470, 470, 470]","[0.7667616009712219, 0.75751793384552, 0.7054226398468018]",0.7667616009712219,True,1.0,1800,221.42888888888888
word_180_overlap_40,A081,"How are magnesium, vitamin D activation, parathyroid hormone, and bone density connected?",[483],"[483, 397, 483]","[0.7864789366722107, 0.7576669454574585, 0.7375173568725586]",0.7864789366722107,True,1.0,1800,221.42888888888888
word_180_overlap_40,A082,"How does phosphorus connect cell structure, genetic material, energy production, and bones?",[477],"[477, 94, 265]","[0.7514827251434326, 0.7000551819801331, 0.6981511116027832]",0.7514827251434326,True,1.0,1800,221.42888888888888
word_180_overlap_40,A083,What percentage reduction in cavities did water fluoridation prevent on average in children?,[527],"[527, 527, 528]","[0.787959635257721, 0.7790278792381287, 0.7427060604095459]",0.787959635257721,True,1.0,1800,221.42888888888888
word_180_overlap_40,A084,What are trace minerals?,[494],"[494, 9, -11]","[0.7924667596817017, 0.7422159910202026, 0.7170153260231018]",0.7924667596817017,True,1.0,1800,221.42888888888888
word_180_overlap_40,A085,How does vitamin C affect iron absorption from plant-based meals?,[498],"[501, 463, 498]","[0.8301406502723694, 0.8263615965843201, 0.8248099088668823]",0.8301406502723694,True,0.3333333333333333,1800,221.42888888888888
word_180_overlap_40,A086,How do heme and nonheme iron differ in bioavailability and food sources?,[498],"[498, 498, 501]","[0.7741464972496033, 0.7430093288421631, 0.7300598621368408]",0.7741464972496033,True,1.0,1800,221.42888888888888
word_180_overlap_40,A087,List signs or consequences of severe zinc deficiency.,[507],"[507, 504, 507]","[0.7606339454650879, 0.7189835906028748, 0.7172499895095825]",0.7606339454650879,True,1.0,1800,221.42888888888888
word_180_overlap_40,A088,"How can iodine deficiency affect the thyroid, metabolism, growth, and brain development?",[515],"[515, 515, 532]","[0.8574565649032593, 0.7594008445739746, 0.7236546277999878]",0.8574565649032593,True,1.0,1800,221.42888888888888
word_180_overlap_40,A089,How does selenium work with other antioxidants and thyroid-related functions?,[510],"[510, 511, 451]","[0.8485987186431885, 0.7533923983573914, 0.7329046726226807]",0.8485987186431885,True,1.0,1800,221.42888888888888
word_180_overlap_40,A090,"How much folic acid should women of childbearing age get daily from fortified foods, supplements, or both?",[546],"[546, 435, 436]","[0.8568523526191711, 0.7972510457038879, 0.7874220609664917]",0.8568523526191711,True,1.0,1800,221.42888888888888
word_180_overlap_40,A091,What is colostrum?,[586],"[587, 586, 587]","[0.7476707696914673, 0.7180492877960205, 0.7045583128929138]",0.7476707696914673,True,0.5,1800,221.42888888888888
word_180_overlap_40,A092,Why is good nutrition important during pregnancy?,[544],"[544, 554, 554]","[0.8433233499526978, 0.808979332447052, 0.8005889654159546]",0.8433233499526978,True,1.0,1800,221.42888888888888
word_180_overlap_40,A093,Why do choline needs increase during pregnancy and lactation?,[556],"[556, 442, 556]","[0.7860881090164185, 0.7842868566513062, 0.7584477663040161]",0.7860881090164185,True,1.0,1800,221.42888888888888
word_180_overlap_40,A094,How do recommended pregnancy weight-gain ranges differ for normal-weight and obese prepregnancy BMI categories?,[547],"[547, 548, 546]","[0.8542940020561218, 0.840691089630127, 0.7942876815795898]",0.8542940020561218,True,1.0,1800,221.42888888888888
word_180_overlap_40,A095,List food-handling measures that reduce contamination risk during pregnancy or breastfeeding.,[560],"[560, 797, 562]","[0.7879925966262817, 0.7400789856910706, 0.7279576659202576]",0.7879925966262817,True,1.0,1800,221.42888888888888
word_180_overlap_40,A096,A pregnant person wants seafood but is concerned about methylmercury. What choices and limits are supported?,[561],"[561, 561, 554]","[0.8581081628799438, 0.7653361558914185, 0.7141993045806885]",0.8581081628799438,True,1.0,1800,221.42888888888888
word_180_overlap_40,A097,"Using the estimate of 40 calories per inch of height, how many calories would a 32-inch toddler need per day?",[607],"[607, 608, 608]","[0.828893780708313, 0.7506188154220581, 0.7328475117683411]",0.828893780708313,True,1.0,1800,221.42888888888888
word_180_overlap_40,A098,"What ages define early, middle, and late childhood?",[622],"[622, 660, 539]","[0.8162063360214233, 0.727526843547821, 0.6863521337509155]",0.8162063360214233,True,1.0,1800,221.42888888888888
word_180_overlap_40,A099,Why is a healthy diet important for school-aged children?,[623],"[627, 623, 620]","[0.7573228478431702, 0.7399432063102722, 0.739854097366333]",0.7573228478431702,True,0.5,1800,221.42888888888888
word_180_overlap_40,A100,How do early adolescence and late adolescence differ in growth and independence?,"[638, 642, 620]","[642, 638, 620]","[0.8163468837738037, 0.7152663469314575, 0.6970345377922058]",0.8163468837738037,True,1.0,1800,221.42888888888888
word_180_overlap_40,A101,List important micronutrients for children and adolescents and why they matter.,"[625, 639]","[644, 639, 639]","[0.8198510408401489, 0.8188982009887695, 0.8114920854568481]",0.8198510408401489,True,0.5,1800,221.42888888888888
word_180_overlap_40,A102,"How can food insecurity in childhood affect growth and development, and what programs address it?",[628],"[628, 861, 628]","[0.8097954392433167, 0.7771188616752625, 0.7462058663368225]",0.8097954392433167,True,1.0,1800,221.42888888888888
word_180_overlap_40,A103,A teenager often skips meals and buys convenience-store snacks. What nutrition guidance fits this life stage?,"[642, 643]","[643, 642, 642]","[0.7572381496429443, 0.7538522481918335, 0.6972881555557251]",0.7572381496429443,True,1.0,1800,221.42888888888888
word_180_overlap_40,A104,What daily energy ranges are given for women and men ages nineteen to thirty?,[657],"[660, 657, 281]","[0.7587677240371704, 0.7167946100234985, 0.7157191038131714]",0.7587677240371704,True,0.5,1800,221.42888888888888
word_180_overlap_40,A105,What is middle age?,[660],"[660, 539, 660]","[0.8250972628593445, 0.7021712064743042, 0.6986211538314819]",0.8250972628593445,True,1.0,1800,221.42888888888888
word_180_overlap_40,A106,Why do older adults face special nutrition concerns?,[666],"[668, 669, 667]","[0.7856340408325195, 0.7817896604537964, 0.772275984287262]",0.7856340408325195,False,0.0,1800,221.42888888888888
word_180_overlap_40,A107,How do macronutrient recommendations in middle age compare with young adulthood?,[661],"[661, 672, 625]","[0.7842745184898376, 0.7661134004592896, 0.7645694613456726]",0.7842745184898376,True,1.0,1800,221.42888888888888
word_180_overlap_40,A108,How can aging-related stomach acid changes affect vitamin B12 status and brain health?,[668],"[438, 474, 668]","[0.7647045850753784, 0.7474242448806763, 0.7385237216949463]",0.7647045850753784,True,0.3333333333333333,1800,221.42888888888888
word_180_overlap_40,A109,An older adult has difficulty swallowing after neurological problems. What food-texture strategy is supported?,[669],"[667, 669, 668]","[0.7227929830551147, 0.7227470874786377, 0.7077552080154419]",0.7227929830551147,True,0.5,1800,221.42888888888888
word_180_overlap_40,A110,What protein intake range is recommended for athletes?,[700],"[256, 700, 700]","[0.8460061550140381, 0.838691234588623, 0.8327815532684326]",0.8460061550140381,True,0.5,1800,221.42888888888888
word_180_overlap_40,A111,Why does aerobic training improve cardiorespiratory endurance?,[680],"[680, 680, 688]","[0.8485080003738403, 0.7487539052963257, 0.7238329648971558]",0.8485080003738403,True,1.0,1800,221.42888888888888
word_180_overlap_40,A112,How do anaerobic and aerobic metabolism differ during physical activity?,[691],"[694, 692, 691]","[0.8187485337257385, 0.8184045553207397, 0.8007856607437134]",0.8187485337257385,True,0.3333333333333333,1800,221.42888888888888
word_180_overlap_40,A113,List physical and mental benefits of regular physical activity.,[687],"[687, 688, 688]","[0.868804931640625, 0.8041972517967224, 0.7918903827667236]",0.868804931640625,True,1.0,1800,221.42888888888888
word_180_overlap_40,A114,How can dehydration reduce exercise performance and raise heat-illness risk?,"[706, 707]","[707, 706, 380]","[0.8361367583274841, 0.8322138786315918, 0.7658243179321289]",0.8361367583274841,True,1.0,1800,221.42888888888888
word_180_overlap_40,A115,An endurance athlete trains one to three hours per day at moderate to high intensity. What carbohydrate intake range is appropriate?,[699],"[699, 697, 697]","[0.7871074676513672, 0.7581343054771423, 0.7513372302055359]",0.7871074676513672,True,1.0,1800,221.42888888888888
word_180_overlap_40,A116,"What are the AMDR ranges for adults for protein, carbohydrates, and fat?",[724],"[657, 639, 248]","[0.8219251036643982, 0.8198992609977722, 0.8015120625495911]",0.8219251036643982,False,0.0,1800,221.42888888888888
word_180_overlap_40,A117,"What is the updated Daily Value for sodium on a 2,000-calorie diet?",[728],"[349, 349, 349]","[0.7718325853347778, 0.7703086137771606, 0.7520684003829956]",0.7718325853347778,False,0.0,1800,221.42888888888888
word_180_overlap_40,A118,What are Dietary Reference Intakes?,[721],"[657, 721, 280]","[0.8260000944137573, 0.8205580115318298, 0.7976605296134949]",0.8260000944137573,True,0.5,1800,221.42888888888888
word_180_overlap_40,A119,"How is an RDA determined from an EAR, and what population goal does it serve?",[722],"[722, 721, 722]","[0.7996491193771362, 0.6695953607559204, 0.6620277166366577]",0.7996491193771362,True,1.0,1800,221.42888888888888
word_180_overlap_40,A120,How does Percent Daily Value help someone read a Nutrition Facts panel?,[727],"[727, 727, 408]","[0.7807651162147522, 0.7307049036026001, 0.7175089716911316]",0.7807651162147522,True,1.0,1800,221.42888888888888
word_180_overlap_40,A121,How do EAR and RDA differ?,"[722, 723]","[722, 722, 249]","[0.7247362732887268, 0.6584497690200806, 0.6310019493103027]",0.7247362732887268,True,1.0,1800,221.42888888888888
word_180_overlap_40,A122,List changes made to the updated Nutrition Facts label.,"[726, 727]","[726, 726, 732]","[0.7941646575927734, 0.7683271169662476, 0.7637326121330261]",0.7941646575927734,True,1.0,1800,221.42888888888888
word_180_overlap_40,A123,"A cracker label says 20 crackers equal one serving and the box contains 10 servings. If someone eats 40 crackers, how many servings did they eat?",[727],"[727, 735, 749]","[0.6912299394607544, 0.6456323266029358, 0.6438295841217041]",0.6912299394607544,True,1.0,1800,221.42888888888888
word_180_overlap_40,A124,What temperature range is called the danger zone for bacterial growth?,[767],"[767, 768, 769]","[0.7149369120597839, 0.6317766308784485, 0.6137933731079102]",0.7149369120597839,True,1.0,1800,221.42888888888888
word_180_overlap_40,A125,What is a foodborne infection?,[766],"[764, 766, 766]","[0.8212019205093384, 0.7933354377746582, 0.7920323610305786]",0.8212019205093384,True,0.5,1800,221.42888888888888
word_180_overlap_40,A126,Why can cooked food left at room temperature for hours cause illness?,[771],"[771, 799, 773]","[0.7895718812942505, 0.749795138835907, 0.7376348376274109]",0.7895718812942505,True,1.0,1800,221.42888888888888
word_180_overlap_40,A127,How do food infection and food intoxication differ?,"[766, 769]","[771, 769, 766]","[0.8019558191299438, 0.7765904664993286, 0.7746360301971436]",0.8019558191299438,True,0.5,1800,221.42888888888888
word_180_overlap_40,A128,"List the four most important consumer steps for handling, preparing, and serving food safely.",[797],"[797, 783, 560]","[0.8193556070327759, 0.6869261860847473, 0.6862379312515259]",0.8193556070327759,True,1.0,1800,221.42888888888888
word_180_overlap_40,A129,"How do buying, storing, and preparing food safely work together to reduce foodborne illness risk?","[797, 798]","[797, 787, -9]","[0.7892149090766907, 0.7277001142501831, 0.7255156636238098]",0.7892149090766907,True,1.0,1800,221.42888888888888
word_180_overlap_40,A130,A family cooked dinner and has leftovers. What should they do to store the food safely?,"[797, 798]","[799, 797, 797]","[0.7477332353591919, 0.7390645146369934, 0.7314509153366089]",0.7477332353591919,True,0.5,1800,221.42888888888888
word_180_overlap_40,A131,Can a person with excess body weight still be malnourished?,[853],"[853, 854, 861]","[0.7232385873794556, 0.688086986541748, 0.6835006475448608]",0.7232385873794556,True,1.0,1800,221.42888888888888
word_180_overlap_40,A132,How common is food insecurity in Louisiana as described?,[860],"[860, 628, 22]","[0.808390736579895, 0.781741201877594, 0.7768211960792542]",0.808390736579895,True,1.0,1800,221.42888888888888
word_180_overlap_40,A133,What education and credentialing steps are required to become a registered dietitian?,[866],"[866, 866, 32]","[0.7600159645080566, 0.7306003570556641, 0.6307595372200012]",0.7600159645080566,True,1.0,1800,221.42888888888888
word_180_overlap_40,A134,What is wellness?,[805],"[805, 661, 714]","[0.7026160359382629, 0.6277775764465332, 0.6179290413856506]",0.7026160359382629,True,1.0,1800,221.42888888888888
word_180_overlap_40,A135,Why is managing weight by only comparing calories in and calories out overly simplistic?,[815],"[815, 265, 739]","[0.7655125856399536, 0.7078096866607666, 0.6983345746994019]",0.7655125856399536,True,1.0,1800,221.42888888888888
word_180_overlap_40,A136,Why are chronic disease risk factors warning signs rather than guarantees?,[839],"[839, 839, 840]","[0.8336613178253174, 0.8000140190124512, 0.7301104068756104]",0.8336613178253174,True,1.0,1800,221.42888888888888
word_180_overlap_40,A137,How do undernutrition and overnutrition differ?,[853],"[853, 853, 860]","[0.8356431126594543, 0.7462384700775146, 0.7314291000366211]",0.8356431126594543,True,1.0,1800,221.42888888888888
word_180_overlap_40,A138,List groups described as being at risk of hunger or malnutrition.,[861],"[861, 861, 859]","[0.8272490501403809, 0.7926142811775208, 0.7560672163963318]",0.8272490501403809,True,1.0,1800,221.42888888888888
word_180_overlap_40,A139,How can disease and diet create a cycle that compromises nutrition and health?,[824],"[824, 817, 30]","[0.7994732856750488, 0.7111058831214905, 0.7046536207199097]",0.7994732856750488,True,1.0,1800,221.42888888888888
word_180_overlap_40,A140,A student wants a career providing evidence-based nutrition care. How should they distinguish registered dietitians from nutritionists?,[866],"[866, 866, 867]","[0.8076876997947693, 0.7619103193283081, 0.7057390213012695]",0.8076876997947693,True,1.0,1800,221.42888888888888
word_280_overlap_60,A001,Which six classes of nutrients are required for the body to function and maintain overall health?,[4],"[4, 10, 9]","[0.8033629655838013, 0.7708618640899658, 0.7554937601089478]",0.8033629655838013,True,1.0,1309,289.3857906799083
word_280_overlap_60,A002,What is a macronutrient?,[5],"[5, 7, 477]","[0.7943210601806641, 0.7379722595214844, 0.7114347219467163]",0.7943210601806641,True,1.0,1309,289.3857906799083
word_280_overlap_60,A003,What does the term Calorie on a Nutrition Facts label actually represent?,"[264, 735, 726, 5]","[264, 735, 726]","[0.7528737187385559, 0.7418964505195618, 0.7406558990478516]",0.7528737187385559,True,1.0,1309,289.3857906799083
word_280_overlap_60,A004,Why is water considered a required macronutrient even though it does not provide energy?,"[5, 7]","[7, 5, 265]","[0.8010458946228027, 0.7826000452041626, 0.7482350468635559]",0.8010458946228027,True,1.0,1309,289.3857906799083
word_280_overlap_60,A005,Why are nutrient-dense foods considered higher-quality foods?,[13],"[36, 266, 804]","[0.7631927132606506, 0.7512273788452148, 0.7427016496658325]",0.7631927132606506,False,0.0,1309,289.3857906799083
word_280_overlap_60,A006,List the common metric prefixes and amounts used in nutrition measurement.,[16],"[16, 5, 726]","[0.8050490021705627, 0.7004433274269104, 0.6939324140548706]",0.8050490021705627,True,1.0,1309,289.3857906799083
word_280_overlap_60,A007,How do dietary habits and other lifestyle factors work together to influence health?,[19],"[19, 23, 35]","[0.80754554271698, 0.7742114663124084, 0.7455043196678162]",0.80754554271698,True,1.0,1309,289.3857906799083
word_280_overlap_60,A008,What is an epidemiological study in nutrition research?,[26],"[26, 30, 26]","[0.7949354648590088, 0.7231573462486267, 0.7029106616973877]",0.7949354648590088,True,1.0,1309,289.3857906799083
word_280_overlap_60,A009,How do epidemiological studies and intervention clinical trials differ in what they can show?,[26],"[26, 32, 843]","[0.776725172996521, 0.6461166143417358, 0.6424129009246826]",0.776725172996521,True,1.0,1309,289.3857906799083
word_280_overlap_60,A010,Why is one nutrition study usually not enough to make a guideline or recommendation?,[30],"[756, 41, 755]","[0.732487678527832, 0.7241895198822021, 0.7216969132423401]",0.732487678527832,False,0.0,1309,289.3857906799083
word_280_overlap_60,A011,Why should a reader trace nutrition news back to the original journal article when possible?,[32],"[32, 33, 31]","[0.740002453327179, 0.7210143208503723, 0.7033728361129761]",0.740002453327179,True,1.0,1309,289.3857906799083
word_280_overlap_60,A012,What are the ABCD methods used for nutritional assessment?,[27],"[27, 29, 28]","[0.8209978938102722, 0.7324869632720947, 0.6976456642150879]",0.8209978938102722,True,1.0,1309,289.3857906799083
word_280_overlap_60,A013,How does the history of iodine and goiter illustrate an evidence-based approach to nutrition?,"[39, 40, 41]","[41, 39, 39]","[0.8390416502952576, 0.7986735105514526, 0.7977150678634644]",0.8390416502952576,True,1.0,1309,289.3857906799083
word_280_overlap_60,A014,What is digestion?,[53],"[53, 53, 60]","[0.7831746339797974, 0.7521739602088928, 0.735089898109436]",0.7831746339797974,True,1.0,1309,289.3857906799083
word_280_overlap_60,A015,List the hollow tube-shaped organs that make up the digestive system.,[53],"[53, 57, 51]","[0.7085263729095459, 0.6752474904060364, 0.6726384162902832]",0.7085263729095459,True,1.0,1309,289.3857906799083
word_280_overlap_60,A016,What is chyme?,[57],"[57, 57, 190]","[0.7061430215835571, 0.5784367322921753, 0.5609781742095947]",0.7061430215835571,True,1.0,1309,289.3857906799083
word_280_overlap_60,A017,How does the structure of the small intestine maximize nutrient absorption?,[58],"[58, 59, 60]","[0.8491297364234924, 0.7852275967597961, 0.7766362428665161]",0.8491297364234924,True,1.0,1309,289.3857906799083
word_280_overlap_60,A018,Why is the urinary system important beyond simply removing wastes?,[86],"[86, 88, 69]","[0.8077918887138367, 0.7513154745101929, 0.7122155427932739]",0.8077918887138367,True,1.0,1309,289.3857906799083
word_280_overlap_60,A019,How are overweight and obesity different?,[103],"[103, 293, 292]","[0.7658501863479614, 0.7397329807281494, 0.7238059639930725]",0.7658501863479614,True,1.0,1309,289.3857906799083
word_280_overlap_60,A020,What components help the immune system defend the body?,[100],"[100, 51, 453]","[0.7612495422363281, 0.7465603947639465, 0.7266265749931335]",0.7612495422363281,True,1.0,1309,289.3857906799083
word_280_overlap_60,A021,How can poor nutrient intake increase infection risk through the immune system?,[100],"[101, 100, 393]","[0.801918625831604, 0.7940641045570374, 0.7550814151763916]",0.801918625831604,True,0.5,1309,289.3857906799083
word_280_overlap_60,A022,How does muscle energy storage differ from liver energy storage during activity?,[92],"[137, 275, 136]","[0.7963106632232666, 0.7756351828575134, 0.7701563835144043]",0.7963106632232666,False,0.0,1309,289.3857906799083
word_280_overlap_60,A023,What is the Recommended Dietary Allowance for carbohydrates for children and adults?,[149],"[149, 624, 657]","[0.8013595938682556, 0.7534911036491394, 0.7499368786811829]",0.8013595938682556,True,1.0,1309,289.3857906799083
word_280_overlap_60,A024,How are monosaccharides and disaccharides related within simple carbohydrates?,[117],"[117, 5, 119]","[0.8262492418289185, 0.7806264162063599, 0.7684995532035828]",0.8262492418289185,True,1.0,1309,289.3857906799083
word_280_overlap_60,A025,Why does chemical digestion of carbohydrates stop in the stomach?,[123],"[123, 126, 128]","[0.7833375334739685, 0.7815332412719727, 0.748790979385376]",0.7833375334739685,True,1.0,1309,289.3857906799083
word_280_overlap_60,A026,"What is the glycemic index, and what factors can affect it?",[131],"[131, 849, 129]","[0.85780930519104, 0.7220274209976196, 0.702162504196167]",0.85780930519104,True,1.0,1309,289.3857906799083
word_280_overlap_60,A027,How do added sugars differ from sugars naturally found in whole foods?,[141],"[141, 726, 153]","[0.7748495936393738, 0.7629581689834595, 0.7532514929771423]",0.7748495936393738,True,1.0,1309,289.3857906799083
word_280_overlap_60,A028,"How are carbohydrate digestion, blood glucose, insulin, glucagon, and glycogen connected after a meal and between meals?","[126, 127]","[126, 129, 128]","[0.815876305103302, 0.7609272003173828, 0.7559738159179688]",0.815876305103302,True,1.0,1309,289.3857906799083
word_280_overlap_60,A029,A person wants to choose a less refined bread and reduce added sugars. What label-based strategy should they use?,[151],"[151, 143, 151]","[0.685606837272644, 0.6804072260856628, 0.6727742552757263]",0.685606837272644,True,1.0,1309,289.3857906799083
word_280_overlap_60,A030,"Using a 2,000 kilocalorie diet and the 45–65% AMDR for carbohydrates, how many grams of carbohydrate should a person consume per day?",[149],"[149, 639, 750]","[0.8445632457733154, 0.800395131111145, 0.7901217341423035]",0.8445632457733154,True,1.0,1309,289.3857906799083
word_280_overlap_60,A031,How many kilocalories does one gram of fat or oil provide?,[173],"[264, 264, 173]","[0.8348619341850281, 0.7441786527633667, 0.742922306060791]",0.8348619341850281,True,0.3333333333333333,1309,289.3857906799083
word_280_overlap_60,A032,What percentage of total calories should fat provide for adults according to the AMDR?,"[657, 197, 643, 639]","[657, 639, 657]","[0.8195138573646545, 0.8041084408760071, 0.765730082988739]",0.8195138573646545,True,1.0,1309,289.3857906799083
word_280_overlap_60,A033,What is a triglyceride?,[176],"[176, 167, 166]","[0.7532268166542053, 0.7337964773178101, 0.7234721183776855]",0.7532268166542053,True,1.0,1309,289.3857906799083
word_280_overlap_60,A034,How do dietary fats increase the bioavailability of certain micronutrients?,[170],"[463, 387, 170]","[0.8073340654373169, 0.7770478129386902, 0.7689458727836609]",0.8073340654373169,True,0.3333333333333333,1309,289.3857906799083
word_280_overlap_60,A035,How do omega-6 and omega-3 fatty acids differ in their eicosanoid effects?,[182],"[200, 174, 199]","[0.8027385473251343, 0.7648109793663025, 0.7571318745613098]",0.8027385473251343,False,0.0,1309,289.3857906799083
word_280_overlap_60,A036,How are LDL and HDL different in relation to blood cholesterol risk?,"[193, 194]","[194, 194, 193]","[0.7646645903587341, 0.7566484212875366, 0.7530114054679871]",0.7646645903587341,True,1.0,1309,289.3857906799083
word_280_overlap_60,A037,List four dietary suggestions that can help improve a lipid profile.,[196],"[196, 210, 207]","[0.7960731983184814, 0.7688466906547546, 0.7587937116622925]",0.7960731983184814,True,1.0,1309,289.3857906799083
word_280_overlap_60,A038,How can hydrogenation of fats connect food processing to heart-health concerns?,"[202, 205]","[202, 203, 202]","[0.8297644853591919, 0.7975021600723267, 0.7398042678833008]",0.8297644853591919,True,1.0,1309,289.3857906799083
word_280_overlap_60,A039,"How many amino acids are essential, nonessential, and total in human protein nutrition?",[220],"[220, 221, 251]","[0.867115318775177, 0.7960236668586731, 0.7742705345153809]",0.867115318775177,True,1.0,1309,289.3857906799083
word_280_overlap_60,A040,What is protein?,[218],"[218, 216, 233]","[0.8590836524963379, 0.8123697638511658, 0.7804369926452637]",0.8590836524963379,True,1.0,1309,289.3857906799083
word_280_overlap_60,A041,How do proteins contribute to food structure and texture during cooking?,[226],"[226, 227, -13]","[0.875038206577301, 0.7733737826347351, 0.7522299289703369]",0.875038206577301,True,1.0,1309,289.3857906799083
word_280_overlap_60,A042,How do kwashiorkor and marasmus differ?,[243],"[243, 244, 273]","[0.8133765459060669, 0.7591589689254761, 0.6963924765586853]",0.8133765459060669,True,1.0,1309,289.3857906799083
word_280_overlap_60,A043,List several major functions of proteins in the body.,"[234, 235, 236, 237]","[233, 216, 218]","[0.8532677292823792, 0.8228928446769714, 0.8199454545974731]",0.8532677292823792,False,0.0,1309,289.3857906799083
word_280_overlap_60,A044,How is nitrogen balance used to determine appropriate protein intake?,[249],"[249, 249, 256]","[0.8778089284896851, 0.8418809175491333, 0.7751137614250183]",0.8778089284896851,True,1.0,1309,289.3857906799083
word_280_overlap_60,A045,A person wants to improve protein choices without increasing saturated fat. What options fit that goal?,"[210, 700, 207]","[207, 210, 210]","[0.7604225873947144, 0.7543519735336304, 0.7490907907485962]",0.7604225873947144,True,1.0,1309,289.3857906799083
word_280_overlap_60,A046,How much protein would a healthy 70 kg adult need using 0.8 g/kg body weight?,[249],"[257, 256, 258]","[0.7339519262313843, 0.7300011515617371, 0.7279128432273865]",0.7339519262313843,False,0.0,1309,289.3857906799083
word_280_overlap_60,A047,"On packaged foods, what do the calories listed on the Nutrition Facts panel actually represent?",[265],"[735, 265, 726]","[0.7771881818771362, 0.739484965801239, 0.7322356700897217]",0.7771881818771362,True,0.5,1309,289.3857906799083
word_280_overlap_60,A048,"When is body weight maintained, lost, or gained in relation to energy balance?",[279],"[279, 290, 278]","[0.7502683997154236, 0.7264504432678223, 0.7213817238807678]",0.7502683997154236,True,1.0,1309,289.3857906799083
word_280_overlap_60,A049,What is the difference between potential energy and kinetic energy?,"[264, 268, 344]","[264, 344, 268]","[0.7043803930282593, 0.6932277083396912, 0.6590060591697693]",0.7043803930282593,True,1.0,1309,289.3857906799083
word_280_overlap_60,A050,What is an obesogenic environment?,[276],"[276, 291, 277]","[0.8052226901054382, 0.7094767689704895, 0.6768678426742554]",0.8052226901054382,True,1.0,1309,289.3857906799083
word_280_overlap_60,A051,How do positive and negative energy balance differ in their effects on body weight?,[279],"[278, 818, 249]","[0.7442092895507812, 0.7379259467124939, 0.7098432779312134]",0.7442092895507812,False,0.0,1309,289.3857906799083
word_280_overlap_60,A052,List national-level actions that can support obesity prevention or weight management.,[278],"[299, 277, 278]","[0.7660616040229797, 0.7511696815490723, 0.7333096265792847]",0.7660616040229797,True,0.3333333333333333,1309,289.3857906799083
word_280_overlap_60,A053,"How do the hypothalamus, hunger, and satiety work together to regulate energy intake?",[285],"[285, 286, 287]","[0.8313023447990417, 0.8164370059967041, 0.7428846955299377]",0.8313023447990417,True,1.0,1309,289.3857906799083
word_280_overlap_60,A054,"If breakfast includes 150 calories from yogurt, 209 calories from granola, and 100 calories from orange juice, what is the total caloric intake?",[265],"[748, 265, 639]","[0.759947657585144, 0.7464147210121155, 0.6847602725028992]",0.759947657585144,True,0.5,1309,289.3857906799083
word_280_overlap_60,A055,How is binge drinking defined for men and women?,[306],"[306, 306, 307]","[0.6812242865562439, 0.6803063154220581, 0.6786354780197144]",0.6812242865562439,True,1.0,1309,289.3857906799083
word_280_overlap_60,A056,Why is taking acetaminophen after drinking alcohol risky?,[312],"[312, 314, 312]","[0.7429971098899841, 0.6987636089324951, 0.6728168725967407]",0.7429971098899841,True,1.0,1309,289.3857906799083
word_280_overlap_60,A057,"How do beer, wine, and hard liquor differ in calorie content and nutrient contribution?",[311],"[311, 314, 306]","[0.83336341381073, 0.7852039337158203, 0.7049167156219482]",0.83336341381073,True,1.0,1309,289.3857906799083
word_280_overlap_60,A058,List the three most common forms of alcoholic liver disease.,[316],"[316, 315, 316]","[0.7891260385513306, 0.7697906494140625, 0.7442418932914734]",0.7891260385513306,True,1.0,1309,289.3857906799083
word_280_overlap_60,A059,What adequate intake values are given for total water for adult males and females?,[337],"[337, 326, 658]","[0.8282691240310669, 0.742313027381897, 0.7402883768081665]",0.8282691240310669,True,1.0,1309,289.3857906799083
word_280_overlap_60,A060,What is an electrolyte?,[327],"[327, 345, 344]","[0.7831599712371826, 0.7086489200592041, 0.7019386887550354]",0.7831599712371826,True,1.0,1309,289.3857906799083
word_280_overlap_60,A061,Why is water considered the most critical nutrient?,[331],"[331, 7, 332]","[0.7573961615562439, 0.7521296739578247, 0.698107898235321]",0.7573961615562439,True,1.0,1309,289.3857906799083
word_280_overlap_60,A062,How does dehydration affect blood volume and cells?,[365],"[365, 365, 707]","[0.8389645218849182, 0.7530415058135986, 0.7365117073059082]",0.8389645218849182,True,1.0,1309,289.3857906799083
word_280_overlap_60,A063,How do cations and anions differ in body fluids?,[327],"[327, 328, 344]","[0.7596837282180786, 0.7218776941299438, 0.7201379537582397]",0.7596837282180786,True,1.0,1309,289.3857906799083
word_280_overlap_60,A064,List examples of foods with very high water content.,[338],"[338, 806, -12]","[0.7241592407226562, 0.6912718415260315, 0.6894945502281189]",0.7241592407226562,True,1.0,1309,289.3857906799083
word_280_overlap_60,A065,"How are potassium, aldosterone, and nerve impulses connected?",[362],"[362, 342, 362]","[0.7866054773330688, 0.7073336839675903, 0.6855283975601196]",0.7866054773330688,True,1.0,1309,289.3857906799083
word_280_overlap_60,A066,A person wants a beverage that helps avoid weight gain. What general label-based guidance applies?,[371],"[371, 373, 380]","[0.7411308288574219, 0.6918611526489258, 0.6840430498123169]",0.7411308288574219,True,1.0,1309,289.3857906799083
word_280_overlap_60,A067,What are the adult RDA and adult UL for vitamin E?,[404],"[404, 395, 722]","[0.7493813037872314, 0.702855110168457, 0.6904852390289307]",0.7493813037872314,True,1.0,1309,289.3857906799083
